run_name,tilt_series_max_angle,tilt_series_quality_score,tomo-align_software,tomo-fiducial_alignment_status,tomo-processing_software,tomo-reconstruction_method,tomo-reconstruction_software,tomo-voxel_spacing,ts-tilt_alignment_software,ts-tilt_range-max,ts-tilt_series_quality
mka2020-10-08-216,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-217,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-218,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-219,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-220,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-221,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-222,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-223,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-224,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-225,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-227,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-228,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-229,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-230,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-231,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-232,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-233,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-234,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-235,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-236,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-237,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-238,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-239,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-240,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-241,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-242,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-243,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-244,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-245,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-246,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-247,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-248,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-249,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-250,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-251,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-252,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-253,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-254,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-255,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-256,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-257,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-258,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-259,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-260,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-261,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-262,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-263,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-264,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-265,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-266,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-267,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-268,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-269,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-270,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-271,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-272,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-273,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-274,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-275,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-276,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-277,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-278,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-279,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-280,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-281,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-282,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-283,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-284,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-286,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-287,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-288,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-289,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-290,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-291,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-292,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-293,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-294,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-295,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-296,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-297,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-298,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-299,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-300,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-301,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-302,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-303,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-304,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-305,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-306,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-307,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-308,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-309,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-310,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-311,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-312,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-313,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-314,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-315,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-316,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-317,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-318,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-319,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-320,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-321,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-322,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-323,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-324,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-325,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-326,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-327,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-328,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-329,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-330,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-331,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-332,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-333,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-334,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-335,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-336,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-337,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-338,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-339,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-340,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-341,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-342,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-343,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-344,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-345,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-346,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-347,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-348,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-349,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-350,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-351,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-352,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-353,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-354,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-355,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-356,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-357,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-358,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-359,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-360,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-361,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-362,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-363,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-364,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-365,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-366,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-367,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-368,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-369,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-370,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-371,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-372,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-373,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-374,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-375,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-376,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-377,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-378,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-379,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-380,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-381,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-382,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-383,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-384,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-385,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-386,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-387,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-388,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-389,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-390,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-391,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-392,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-393,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-394,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-395,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-396,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-397,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-398,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-399,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-400,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-401,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-402,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-403,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-404,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-405,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-406,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-407,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-408,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-409,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-410,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-411,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-412,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-413,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-414,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-415,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-416,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-417,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-418,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-419,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-420,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-421,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-422,60.0,1.0,,NON_FIDUCIAL,,,,,,60.0,1
mka2020-10-08-423,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-424,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-425,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-426,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-427,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-428,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-429,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
mka2020-10-08-430,60.0,4.0,RAPTOR,FIDUCIAL,IMOD,WBP,IMOD,18.064,RAPTOR,60.0,4
